Infosatz;Material;Lieferant;LKA;Kurztext;UrL;Lieferantenmaterialnr.
5300014126;9236;77700;;;;
5300014127;9827;77700;;;;
5300014138;0004;77020;;;CE;
5300014313;9366;77020;;;;
5300014314;9949;77020;X;;;
5300014410;9221;77020;;;DE;
5300014429;0058;77020;;;DE;
5300015442;0069;77020;;;DE;
5300015505;0529;72449;;;;
5300015674;3021;77080;;;;
5300016401;6839;77080;;;;
5300016549;1516;91702;;;;
5300016642;0556;65008;;;;
5300016643;0554;65008;;;;
5300016786;0512;77020;;;DE;
5300017355;0012;77020;;;CE;
5300017850;5754;77030;;;;
5300017989;1405;77020;;;CE;
5300018200;0418;77020;;;DE;
5300018241;0035;77020;;;CE;
5300018411;3110;77080;;;;
5300018906;6805;67386;;;;
5300019251;0688;41138;;;;
5300019252;0634;63347;;;;
5300019552;3246;64720;;;;
5300019693;5240;64720;;;;
5300019701;0029;76280;;;;
5300019702;0011;76280;;;;
5300019703;0048;76280;;;;
5300019704;0050;76280;;;;
5300019705;0008;76280;;;;
5300019762;8896;68671;;;;
5300019991;3106;77080;;;;
5300020179;6361;77030;;;;
5300020291;5243;67303;;;;
5300020505;8837;77030;;;;
5300020992;0806;77020;;;CE;
5300021005;6619;67386;;;;
5300021602;5440;64792;;;;
5300021603;5244;64792;;;;
5300021674;0805;77020;;;CE;
5300021732;0637;63347;;;;
5300022143;0308;71696;;;;
5300022239;0751;71337;;;;
5300022254;1445;93391;;;;
5300022255;1446;93391;;;;
5300022287;6038;77030;;;;
5300022451;3611;69330;;;;
5300022482;0365;77020;;;;
5300022707;0950;92667;;;;
5300022708;1431;92667;;;;
5300022871;0883;51591;;;;
5300023250;0882;77020;;;;
5300024008;0684;91543;;;;
5300024204;8859;76280;;;;
5300024401;8859;77080;;;;
5300024506;0034;76280;;;;
5300024507;0761;76280;;;;
5300024508;0021;76280;;;;
5300024509;0044;76280;;;;
5300024613;1909;77020;;;DE;
5300025526;0961;77020;;;IT;
5300025596;6227;76280;;;;
5300025701;0116;71337;;;;
5300026376;1081;77020;;;;
5300027075;0033;77020;;;CE;
5300027127;1008;77020;;;;
5300027441;0511;77020;;;;
5300027483;6524;77020;;;ZZ;
5300027495;3178;10541;;;;
5300027627;1193;77020;X;;;
5300027628;1207;77020;X;;;
5300027787;8011;77020;X;;;
5300027874;0977;70877;;;;
5300027875;1016;70877;;;;
5300027967;1008;77030;;;;
5300028020;0898;77020;;;CE;
5300028335;0014;77020;;;;
5300028454;1188;67197;;;;
5300028542;0036;77020;;;;
5300028614;3626;77080;;;;
5300028616;6664;77080;;;;
5300028650;3315;69918;;;;
5300028711;0076;77020;;;DE;
5300028973;0897;77020;;;CE;
5300029099;0290;71337;;;;
5300029994;0230;77020;;;;
5300030104;0600;70225;;;;
5300030617;9163;77020;;;;
5300031636;3584;77080;;;;
5300031637;5680;77080;;;;
5300031640;5970;77080;;;;
5300031641;5228;77080;;;;
5300031901;6687;77080;;;;
5300032371;0741;63301;;;;
5300032372;1137;63301;;;;
5300032373;1154;63301;;;;
5300032374;1156;63301;;;;
5300032375;1184;63301;;;;
5300032376;1150;63301;;;;
5300032377;0124;63301;;;;
5300032378;1145;63301;;;;
5300032379;1135;63301;;;;
5300032380;1133;63301;;;;
5300032381;1142;63301;;;;
5300032382;1151;63301;;;;
5300032383;1143;63301;;;;
5300032384;1152;63301;;;;
5300032385;1147;63301;;;;
5300032386;1182;63301;;;;
5300032387;1162;63301;;;;
5300032388;1146;63301;;;;
5300033900;8344;77020;X;;;
5300033969;5019;13186;;;;
5300034151;0407;76280;;;;
5300034926;0817;76280;;;;
5300035203;0005;77020;;;;
5300035403;1868;77020;;;;
5300035457;2027;77020;;;;
5300036082;6905;77030;;;;
5300036205;5666;77080;;;;
5300036301;6408;77220;;;;
5300036336;1918;77020;;;;
5300036431;6507;11982;;;;
5300036665;0805;14714;;;;
5300036667;1194;14714;;;;
5300036689;5926;76280;;;;
5300037251;6558;77080;;;;
5300037302;0064;76280;;;;
5300037377;0064;77030;;;;
5300037419;8899;77030;;;;
5300037420;5529;77080;;;;
5300037450;9803;77080;;;;
5300037562;0099;77030;;;;
5300037638;5463;77020;;;;
5300037797;5462;77020;;;;
5300037959;1077;51629;;;;
5300038271;6615;77080;;;;
5300038819;0837;41124;;;;
5300038840;0839;41124;;;;
5300039156;6327;77030;;;;
5300039406;1376;91017;;;;
5300039407;3422;91017;;;;
5300039651;4829;77030;;;;
5300039848;3163;77080;;;;
5300039849;4540;77080;;;;
5300039850;4779;77080;;;;
5300039851;3259;77080;;;;
5300039873;5448;77020;;;;
5300040193;7251;82645;;;;
5300040194;7249;82645;;;;
5300040195;7250;82645;;;;
5300040196;7252;82645;;;;
5300040256;7074;77030;;;;
5300041217;3423;91017;;;;
5300041500;0734;77080;;;;
5300041510;0653;70877;;;;
5300041511;5376;77080;;;;
5300041557;1530;70877;;;;
5300042037;6518;77020;;;;
5300042599;1571;68214;;;;
5300042966;1507;76280;;;;
5300043105;5457;77020;;;;
5300043471;7054;14610;;;;
5300044374;3449;93493;;;;
5300044682;3290;77030;;;;
5300044747;5785;77030;;;;
5300044766;0066;76280;;;;
5300044949;3419;77020;;;;
5300045268;0330;71337;;;;
5300045286;6817;77080;;;;
5300045546;0811;18547;;;;
5300045547;0870;18547;;;;
5300045665;5931;77080;;;;
5300045844;6797;77030;;;;
5300045905;6667;77080;;;;
5300046048;3165;77080;;;;
5300046054;6371;77030;;;;
5300046250;5581;77080;;;;
5300046375;3418;77020;;;;
5300046635;1012;77020;;;;
5300046820;5464;77020;;;;
5300046959;6679;77220;;;;
5300047065;2062;63347;;;;
5300047463;3238;77030;;;;
5300047600;0955;77020;;;;
5300048835;3004;77080;;;;
5300048798;5531;77080;;;;
5300049200;3506;77030;;;;
5300049560;7071;77030;;;;
5300049562;1179;71692;;;;
5300049848;0599;77020;;;DE;
5300049868;0099;76280;;;;
5300050010;5963;77080;;;;
5300050058;4632;77030;;;;
5300050119;3660;63368;;;;
5300050140;3660;93493;;;;
5300050202;4419;77030;;;;
5300050277;4717;19605;;;;
5300050422;7367;19886;;;;
5300050579;3008;77080;;;;
5300051251;6452;66524;;;;
5300051324;0043;77020;;;;
5300051586;0805;20825;;;;
5300051617;5396;16226;;;;
5300051621;7091;77030;;;;
5300051622;7099;77030;;;;
5300051734;3354;66524;;;;
5300051752;6644;13610;;;;
5300051828;0034;20825;;;;
5300051851;7129;14632;;;;
5300051564;4392;77020;;;;
5300052835;4476;20998;;;;
5300052836;8013;63347;;;;
5300053028;5617;82275;;;;
5300053052;5045;77030;;;;
5300053108;5385;77020;;;;
5300053171;2238;71692;;;;
5300053172;2239;71692;;;;
5300053173;2240;71692;;;;
5300053174;2241;71692;;;;
5300053175;2249;71692;;;;
5300053176;2242;71692;;;;
5300053177;2243;71692;;;;
5300053178;2254;71692;;;;
5300053179;2244;71692;;;;
5300053240;6856;64203;;;;
5300053304;4720;66524;;;;
5300053305;4761;66524;;;;
5300053516;8381;66524;;;;
5300053848;4409;77080;;;;
5300054187;6419;77030;;;;
5300054188;6940;77030;;;;
5300054722;5294;17958;;;;
5300055231;7450;77020;;;;
5300006701;0297;92135;;;;
5300007119;5948;77030;;;DE;
5300007758;1712;64015;;;;
5300008006;1174;92034;;;;
5300008672;0102;71161;;;;
5300008718;5750;77030;;;DE;
5300010441;1436;93391;;;;
5300010769;0873;45022;;;;
5300011032;0309;65358;;;;
5300011033;0318;65358;;;;
5300011121;0201;72449;;;;
5300011503;5168;82031;;;;
5300012068;1172;71161;;;;
5300012366;1506;63347;;;;
5300012367;1725;63347;;;;
5300012373;1729;63347;;;;
5300012480;1891;63060;;;;
5300012625;1320;65457;;;;
5300012679;1285;65457;;;;
5300012947;1285;66266;;;;
5300012979;1320;65456;;;;
5300012992;6715;77080;;;;
5300013128;6208;77030;;;;
5300013260;6034;66407;;;;
5300013292;0090;71399;;;;
5300013409;4530;66471;;;;
5300013617;0201;41514;;;;
5300014014;6739;77080;;;;
5300014038;5205;77030;;;;
5300014051;6074;77080;;;;
5300014165;4696;77030;;;;
5300014271;5118;77080;;;;
5300014470;3024;77030;;;;
5300014567;5234;77030;;;;
5300014580;0298;66716;;;;
5300014709;6715;77030;;;;
5300014714;5017;77030;;;;
5300015066;0342;63538;;;;
5300015357;3252;77080;;;;
5300015489;3603;77030;;;;
5300015525;1472;51591;;;;
5300015526;1181;51591;;;;
5300015528;1285;71399;;;;
5300015613;6932;77080;;;;
5300015840;5514;77080;;;;
5300016471;4582;77080;;;;
5300016512;1120;66975;;;;
5300016562;7907;77030;;;;
5300016668;6092;77030;;;;
5300016741;0683;66975;;;;
5300016925;0684;66975;;;;
5300017120;7912;77030;;;;
5300017199;0692;67749;;;;
5300017493;1074;66979;;;;
5300017813;9203;77700;;;;
5300017981;6034;68022;;;;
5300018083;5123;77080;;;;
5300018156;1922;68214;;;;
5300018168;8868;82226;;;;
5300018288;0626;66975;;;;
5300018464;0636;63347;;;;
5300018603;5187;64792;;;;
5300018608;5557;77030;;;;
5300018986;6560;67019;;;;
5300018987;6542;67019;;;;
5300019321;5959;67386;;;;
5300019406;3160;77080;;;;
5300019518;6206;67019;;;;
5300019692;8899;64720;;;;
5300020058;5036;64792;;;;
5300020059;5713;64792;;;;
5300020292;4844;77030;;;;
5300020450;4701;76280;;;;
5300020466;0654;66979;;;;
5300021592;6520;67019;;;;
5300021630;0700;71161;;;;
5300021682;3258;69156;;;;
5300021907;5270;77080;;;;
5300022017;3081;64178;;;;
5300022172;0626;51591;;;;
5300022341;0847;63097;;;;
5300022450;5519;77080;;;DE;
5300022467;0424;66979;;;;
5300022610;8867;82226;;;;
5300022621;6681;69401;;;;
5300023070;0626;69377;;;;
5300023377;0228;51591;;;;
5300023769;1530;68931;;;;
5300023834;0932;68931;;;;
5300023852;1552;68931;;;;
5300023853;0850;68931;;;;
5300023854;0784;68931;;;;
5300023869;1405;76280;;;;
5300024220;3301;77030;;;;
5300024221;6124;77030;;;;
5300024540;4837;77080;;;;
5300024599;3144;77080;;;;
5300024607;0970;63097;;;;
5300024620;5547;77080;;;;
5300024750;0994;68931;;;;
5300024751;0993;68931;;;;
5300024842;1001;68931;;;;
5300024914;4684;77080;;;;
5300025220;8364;82072;;;;
5300025223;0889;63301;;;;
5300025327;1421;77080;;;;
5300025431;4837;77700;;;;
5300025533;1394;70361;;;;
5300025845;6528;67308;;;;
5300025975;0950;71337;;;;
5300025981;6659;77030;;;;
5300025982;6659;77080;;;;
5300025996;5713;77080;;;;
5300025997;4945;77080;;;;
5300026073;1528;70225;;;;
5300026277;0752;68930;;;;
5300026378;0189;70877;;;;
5300026388;1063;70877;;;;
5300026390;1055;70225;;;;
5300026392;1537;70877;;;;
5300026431;1516;67988;;;;
5300026480;0763;71337;;;;
5300026487;3042;77080;;;;
5300026784;0393;69692;;;;
5300027018;1058;70877;;;;
5300027215;0628;67988;;;;
5300027272;6932;41333;;;;
5300027316;3617;77030;;;;
5300027369;5920;76280;;;;
5300027478;1474;67197;;;;
5300027532;1061;70877;;;;
5300027533;0850;70877;;;;
5300027539;6454;82602;;;;
5300027635;6231;77080;;;;
5300027650;0722;71337;;;;
5300027715;0794;61305;;;;
5300027750;6231;10614;;;;
5300027751;6509;10614;;;;
5300027788;0066;82673;;;;
5300028082;1023;68067;;;;
5300028132;6501;76280;;;;
5300028212;1791;69360;;;;
5300028358;6227;10614;;;;
5300028359;6528;10614;;;;
5300028373;8847;67386;;;;
5300028380;6541;10614;;;;
5300028381;6206;10614;;;;
5300028390;0022;76280;;;;
5300028437;1725;71337;;;;
5300028691;6507;77030;;;;
5300028769;0074;76280;;;;
5300028819;6794;77030;;;;
5300028994;8337;81005;;;;
5300029190;1878;70877;;;;
5300029207;0895;82040;;;;
5300029471;6542;64190;;;;
5300029498;4795;81005;;;;
5300029709;4942;77030;;;;
5300029784;0687;92034;;;;
5300029845;1026;70225;;;;
5300029846;1071;70225;;;;
5300030261;6691;67386;;;;
5300030279;4784;77030;;;;
5300030495;0465;70877;;;;
5300030496;1055;70877;;;;
5300030510;6775;77080;;;;
5300030600;1897;63368;;;;
5300030629;1059;70877;;;;
5300030650;0441;70877;;;;
5300030797;0520;70225;;;;
5300031058;5262;77030;;;;
5300031112;1158;63301;;;;
5300031142;0679;70225;;;;
5300031143;0051;70225;;;;
5300031181;5983;77030;;;;
5300031464;0228;51629;;;;
5300031474;5742;77030;;;;
5300031655;6065;77030;;;;
5300031692;6037;77030;;;;
5300031766;9230;41257;;;;
5300031821;8883;77080;;;;
5300031823;4830;77030;;;;
5300031830;0353;70225;;;;
5300031903;1518;71549;;;;
5300031918;0250;12661;;;;
5300031919;1594;12661;;;;
5300031940;0209;12661;;;;
5300032017;8384;77080;;;;
5300032022;0173;12661;;;;
5300032041;0856;71161;;;;
5300032120;6961;77030;;;;
5300032137;9493;77700;;;;
5300032153;0946;92667;;;;
5300032164;5641;77030;;;;
5300032420;6447;77080;;;;
5300032421;3141;77080;;;;
5300032422;4663;77080;;;;
5300032423;3154;77080;;;;
5300032424;3257;77080;;;;
5300032426;6640;77080;;;;
5300032723;0682;63301;;;;
5300032724;1157;63301;;;;
5300032725;1091;63301;;;;
5300032925;1567;70225;;;;
5300032992;5647;77030;;;;
5300033008;6681;77080;;;;
5300033349;4796;67308;;;;
5300033350;5412;77030;;;;
5300033387;6221;82033;;;;
5300033706;1897;71161;;;;
5300033836;0047;77030;;;;
5300033837;6221;75102;;;;
5300033838;6661;82072;;;;
5300034022;6235;67019;;;;
5300034042;5751;77030;;;;
5300034043;5052;77030;;;;
5300034433;4990;77080;;;;
5300034691;6477;82072;;;;
5300035089;4450;77030;;;;
5300035171;0043;77030;;;;
5300035254;1474;11175;;;;
5300035304;6308;77030;;;;
5300035356;0618;68257;;;;
5300035713;3368;77030;;;;
5300035882;5638;77030;;;;
5300035915;1051;70225;;;;
5300035938;0622;12853;;;;
5300035994;3263;77080;;;;
5300036014;8355;77030;;;;
5300036016;5095;77030;;;;
5300036093;1963;11964;;;;
5300036208;5011;77080;;;;
5300036221;3512;77700;;;;
5300036287;5447;72501;;;;
5300036312;1735;76280;;;;
5300036418;0248;12661;;;;
5300036537;1666;76280;;;;
5300036538;1429;76280;;;;
5300036539;0265;76280;;;;
5300036800;6277;65100;;;;
5300036812;4316;77080;;;;
5300036945;1244;77700;;;;
5300036973;5919;77080;;;;
5300037035;4545;77080;;;;
5300037042;3327;77030;;;;
5300037070;0711;77030;;;;
5300037321;3022;77080;;;;
5300037375;5674;77030;;;;
5300037514;6083;77030;;;;
5300037533;5709;77080;;;;
5300037686;1006;63301;;;;
5300037687;6950;77030;;;;
5300037734;6999;77030;;;;
5300037800;6817;77030;;;;
5300038122;5357;12569;;;;
5300038128;0957;41138;;;;
5300038146;0819;63301;;;;
5300038322;8899;68013;;;;
5300038324;5132;77080;;;;
5300038341;8360;77030;;;;
5300038369;3018;77080;;;;
5300038572;0407;15451;;;;
5300038647;3029;77080;;;;
5300038697;6896;77080;;;;
5300038704;1085;13043;;;;
5300038711;6714;77080;;;;
5300038713;5987;77080;;;;
5300038836;3371;77080;;;;
5300038837;6150;77080;;;;
5300038949;3389;77080;;;;
5300038970;5579;77080;;;;
5300038971;5580;77080;;;;
5300039169;0609;70148;;;;
5300039523;6761;77030;;;;
5300039524;6919;77030;;;;
5300039618;3185;77080;;;;
5300039674;6101;77030;;;;
5300039881;3036;77080;;;;
5300039925;6825;77030;;;;
5300039927;3526;77700;;;;
5300039938;1188;51629;;;;
5300039945;8325;77030;;;;
5300040168;7239;77030;;;;
5300040530;0099;15451;;;;
5300040584;2208;15826;;;;
5300040585;2209;15826;;;;
5300040586;2210;15826;;;;
5300040587;2211;15826;;;;
5300041027;3620;77030;;;;
5300041103;7274;77080;;;;
5300041218;7247;77080;;;;
5300041302;3177;77080;;;;
5300041303;4546;77080;;;;
5300041390;4392;77080;;;;
5300042010;6403;77030;;;;
5300042015;3662;16800;;;;
5300042032;5895;77030;;;;
5300042072;3033;77080;;;;
5300042081;8371;77030;;;;
5300042298;4167;82033;;;;
5300042576;9819;77700;;;;
5300042644;3315;77700;;;;
5300042645;3632;77700;;;;
5300042682;1126;63347;;;;
5300042712;2011;63301;;;;
5300042794;6632;77700;;;;
5300042803;5016;77080;;;;
5300043128;7053;14610;;;;
5300043457;0898;77030;;;;
5300043617;3088;77080;;;;
5300043767;A001;77080;;;;
5300043969;5507;77080;;;;
5300043970;7020;77030;;;;
5300044196;6439;77080;;;;
5300044668;2027;77080;;;;
5300044908;6831;77080;;;;
5300044921;7377;63301;;;;
5300044939;0811;17958;;;;
5300044972;3607;82513;;;;
5300045012;0805;76280;;;;
5300045033;5290;17958;;;;
5300045034;5286;17958;;;;
5300045096;4506;77080;;;;
5300045131;2066;63347;;;;
5300045211;6959;77080;;;;
5300045455;5287;17958;;;;
5300045456;5358;17958;;;;
5300045513;0726;77030;;;;
5300045608;6670;77080;;;;
5300045631;2065;63347;;;;
5300045961;0047;76280;;;;
5300045983;3591;77030;;;;
5300046076;6647;77030;;;;
5300046146;0823;18547;;;;
5300046170;6875;77080;;;;
5300045919;4776;77030;;;;
5300046291;6593;77030;;;;
5300046356;6572;77030;;;;
5300046335;7128;77080;;;;
5300046478;6632;77080;;;;
5300046206;A012;77030;;;;
5300046631;7904;77080;;;;
5300046654;3231;77030;;;;
5300046662;2224;71692;;;;
5300046663;2225;71692;;;;
5300046844;6586;77080;;;;
5300046990;5705;73023;;;;
5300046991;0653;18570;;;;
5300046997;5743;77030;;;;
5300047060;3618;77030;;;;
5300047321;6826;77030;;;;
5300047323;4835;77030;;;;
5300047438;0495;18547;;;;
5300047964;3472;92667;;;;
5300048343;3633;77030;;;;
5300048322;6384;77030;;;;
5300048379;6610;77080;;;;
5300048493;3440;63347;;;;
5300048494;3442;63347;;;;
5300048495;3441;63347;;;;
5300048572;6245;77080;;;;
5300048576;7373;77080;;;;
5300048589;3024;77080;;;;
5300048795;5005;77030;;;;
5300048902;5138;77030;;;;
5300049031;5938;66524;;;;
5300049041;6889;77030;;;;
5300049105;5590;63726;;;;
5300049398;7266;16148;;;;
5300049499;7169;77080;;;;
5300049619;6384;77080;;;;
5300049683;3454;92667;;;;
5300049742;5587;66524;;;;
5300049780;3034;77030;;;;
5300049782;8823;66524;;;;
5300049810;7637;77080;;;;
5300049815;5950;77080;;;;
5300050016;5135;77030;;;;
5300050031;4506;66524;;;;
5300050022;5088;68462;;;;
5300050033;5909;77080;;;;
5300050036;2235;65834;;;;
5300041854;0144;63347;;;;
5300050286;5647;15807;;;;
5300050097;4901;77080;;;;
5300051225;3359;77080;;;;
5300051264;6325;77080;;;;
5300051331;5982;77030;;;;
5300051474;1863;63368;;;;
5300051485;2135;20979;;;;
5300051486;2136;20979;;;;
5300051631;0047;20825;;;;
5300051639;7470;77080;;;;
5300051629;7690;19605;;;;
5300051737;7695;77080;;;;
5300051824;7170;19557;;;;
5300051563;3180;77030;;;;
5300051880;6417;77030;;;;
5300051881;9808;77030;;;;
5300051565;6405;77030;;;;
5300051905;3682;20047;;;;
5300051932;8838;77030;;;;
5300051990;5691;77080;;;;
5300051998;5794;66524;;;;
5300052032;7087;21251;;;;
5300052077;0047;14714;;;;
5300052136;7369;19886;;;;
5300052139;6684;77030;;;;
5300052294;7672;66524;;;;
5300052370;3210;12884;;;;
5300052357;6807;77030;;;;
5300052390;6439;77030;;;;
5300052447;8115;72361;;;;
5300052434;1092;41138;;;;
5300052487;8825;77080;;;;
5300052496;5550;77080;;;;
5300052520;0806;13043;;;;
5300052541;4719;66524;;;;
5300052542;4736;66524;;;;
5300052514;6009;77030;;;;
5300052561;6188;77080;;;;
5300052617;6505;68462;;;;
5300052618;0357;21539;;;;
5300052653;4791;21534;;;;
5300052643;1081;77030;;;;
5300052646;6666;77080;;;;
5300052666;4158;19436;;;;
5300052673;9711;77030;;;;
5300052755;3453;92667;;;;
5300053200;7192;17254;;;;
5300053394;3472;70408;;;;
5300053784;3122;66524;;;;
5300053826;7842;77080;;;;
5300053844;A012;82513;;;;
5300053845;7428;66524;;;;
5300054178;8026;67352;;;;
5300054374;0034;14714;;;;
5300054441;0438;18547;;;;
5300054550;5404;66524;;;;
5300054547;B010;66524;;;;
5300054559;2132;77220;;;;
5300054580;4919;77030;;;;
5300054700;6049;77030;;;;
5300054696;4814;77030;;;;
5300054697;4814;76031;;;;
5300054667;6205;66524;;;;
5300054931;5290;18547;;;;
5300054959;0837;14920;;;;
5300054991;1012;77080;;;;
5300055006;1421;76280;;;;
5300055037;6563;66524;;;;
5300055038;7369;66524;;;;
5300055282;4428;77030;;;;
5300000491;0109;41444;;;DE;
5300000977;1183;91602;;;DE;
5300000982;1188;91602;;;DE;
5300001275;1474;91602;;;DE;
5300001282;1481;91602;;;DE;
5300002184;6605;82106;;;IT;
5300002945;9364;91302;;;DE;
5300003648;6625;77030;;;FI;
5300003652;6661;77030;;;ZZ;
5300003672;0021;77030;;;CE;
5300003679;6937;77030;;;NL;
5300003685;6801;77030;;;DE;
5300003709;6509;77030;;;ZZ;
5300003714;6543;77030;;;CE;
5300003797;6420;77030;;;CE;
5300003798;6484;77030;;;NO;
5300003801;6813;77030;;;US;
5300003802;6888;77030;;;CE;
5300003803;6211;77030;;;CE;
5300003894;6504;77030;;;CE;
5300004010;6525;77030;;;CN;
5300004013;6559;77030;;;CE;
5300004020;6017;77030;;;CE;
5300004029;6373;77030;;;CE;
5300004117;6524;77030;;;ZZ;
5300004151;6532;77030;;;CN;
5300004709;0011;77030;;;CE;
5300005027;5722;77030;;;DE;
5300005288;6508;77030;;;ZZ;
5300005463;5535;77030;;;DE;
5300005907;6427;77030;;;DE;
5300006549;0034;77700;;;DE;
5300006620;5507;77030;;;DE;
5300006678;5406;77030;;;BR;
5300006700;1571;77030;;;DE;
5300007162;5518;77030;;;DE;
5300007264;8381;77030;;;DE;
5300007349;6360;77700;;;DE;
5300007351;5974;77030;;;AT;
5300007380;5708;77030;;;DE;
5300007453;5933;77030;;;CE;
5300007481;5403;77030;;;DE;
5300007491;5400;77030;;;DE;
5300007492;8810;77030;;;GB;
5300007511;5729;77030;;;DE;
5300007711;6486;77030;;;DE;
5300007771;0311;63931;;;GB;
5300007859;5550;77030;;;DE;
5300007925;5072;77030;;;DE;
5300007941;7906;77030;;;US;
5300008050;8364;77030;;;DE;
5300008072;5008;77030;;;DE;
5300008113;5428;77030;;;DE;
5300008140;6362;77030;;;DE;
5300008518;8892;77030;;;IN;
5300008981;6831;77030;;;DE;
5300009036;6772;77030;;;DE;
5300009222;6515;77030;;;ZZ;
5300009234;0066;77030;;;DE;
5300009268;6621;77030;;;NL;
5300009417;8609;77030;;;CE;
5300009481;6542;77030;;;US;
5300009503;9708;77700;;;US;
5300009504;6960;77700;;;NL;
5300009505;6474;77700;;;DE;
5300009607;5229;82192;;;CE;
5300009827;6501;77030;;;ZZ;
5300010359;6824;77030;;;BR;
5300010542;6210;77030;;;CE;
5300010612;6793;77080;;;DE;
5300010755;6675;77030;;;DE;
5300010756;6027;77080;;;US;
5300010805;0407;77030;;;DE;
5300011072;6823;77030;;;US;
5300011129;5533;77030;;;CN;
5300011145;0046;77030;;;CE;
5300011285;4863;77080;;;NL;
5300011338;5717;77030;;;DE;
5300011361;0019;77030;;;CE;
5300011362;0036;77030;;;CE;
5300011365;5514;77030;;;CE;
